ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IRInt428,Burkina Faso,BF,Gaoua,Kampti,Kampti,IRBF16,10.141369,-3.459326,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,40.10,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt429,Burkina Faso,BF,Gaoua,Kampti,Kampti,IRBF16,10.141369,-3.459326,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,71.50,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis774,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,50.20,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt430,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,86.90,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt431,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,92.90,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis775,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,29.30,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt432,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,70.80,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt433,Burkina Faso,BF,Gaoua,Diebougou,Diebougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,92.50,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis776,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,31.50,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt434,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,65.20,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt435,Burkina Faso,BF,Bobo,Orodara,Orodara,IRBF41,10.974750,-4.927154,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,85.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis777,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,16.20,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt436,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,87.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt437,Burkina Faso,BF,Bobo,Karangasso-Vigue,Soumousso,IRBF55,11.011351,-4.056328,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,92.10,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis778,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,63.10,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt438,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,73.80,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt439,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,91.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis779,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,50.20,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt440,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,72.70,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt441,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,95.90,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis780,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,14.50,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt442,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,46.80,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt443,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,59.20,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis781,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,44.40,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt444,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,78.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt445,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,85.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis782,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,62.00,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt446,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,84.30,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt447,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,91.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis783,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,26.60,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt448,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,73.00,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt449,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,91.80,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis784,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,26.80,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt450,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,59.60,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt451,Burkina Faso,BF,Kaya,Kongoussi,Kongoussi,IRBF23,13.302324,-1.523282,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,64.00,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis785,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,24.90,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt452,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,68.20,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt453,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,83.10,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis786,Burkina Faso,BF,Kaya,Kaya,Kaya,IRBF18,13.085900,-1.082400,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,11.40,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt454,Burkina Faso,BF,Kaya,Kaya,Kaya,IRBF18,13.085900,-1.082400,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,37.10,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt455,Burkina Faso,BF,Kaya,Kaya,Kaya,IRBF18,13.085900,-1.082400,WHO tube test,Pyrethroids,0.5%,10,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,45.30,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis787,Burkina Faso,BF,Gaoua,Kampti,Kampti,IRBF16,10.141369,-3.459326,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,65.90,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt456,Burkina Faso,BF,Gaoua,Kampti,Kampti,IRBF16,10.141369,-3.459326,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,93.80,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt457,Burkina Faso,BF,Gaoua,Kampti,Kampti,IRBF16,10.141369,-3.459326,WHO tube test,Pyrethroids,0.5%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,96.40,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRDis788,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.05%,1,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,18.80,N/A,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt458,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.333300,-3.183330,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,24HRS,65.20,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
